,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
4479,USA300HOU_RS05135,DQM91_RS04815,100.0,213,0,0,1,213,1,213,5.53e-158,432.0,213,1.0,<=>
4545,USA300HOU_RS15230,DQM91_RS04820,100.0,96,0,0,1,96,1,96,2.48e-63,183.0,96,1.0,<=>
4547,USA300HOU_RS05145,DQM91_RS04825,100.0,95,0,0,1,95,1,95,1.98e-63,183.0,95,1.0,<=>
4548,USA300HOU_RS05150,DQM91_RS04830,100.0,493,0,0,1,493,1,493,0.0,1003.0,493,1.0,<=>
4554,USA300HOU_RS05155,DQM91_RS04835,100.0,118,0,0,1,118,1,118,2.04e-83,236.0,118,1.0,<=>
4555,USA300HOU_RS05160,DQM91_RS04840,100.0,319,0,0,1,319,1,319,0.0,644.0,319,1.0,<=>
4563,USA300HOU_RS05165,DQM91_RS04845,100.0,43,0,0,1,43,1,43,1.5800000000000002e-27,89.0,43,1.0,<=>
4566,USA300HOU_RS05175,DQM91_RS04855,100.0,183,0,0,1,183,1,183,1.04e-137,378.0,183,1.0,<=>
4567,USA300HOU_RS05180,DQM91_RS04860,100.0,312,0,0,1,312,1,312,0.0,628.0,312,1.0,<=>
4568,USA300HOU_RS15235,DQM91_RS15095,100.0,34,0,0,1,34,1,34,1.05e-20,71.2,34,1.0,<=>
4569,USA300HOU_RS05185,DQM91_RS04870,99.752,403,1,0,1,403,38,440,0.0,827.0,403,1.0,<=>
4572,USA300HOU_RS05190,DQM91_RS04875,100.0,557,0,0,1,557,1,557,0.0,1157.0,557,1.0,<=>
4573,USA300HOU_RS05195,DQM91_RS04880,100.0,267,0,0,1,267,1,267,0.0,556.0,267,1.0,<=>
4575,USA300HOU_RS05200,DQM91_RS04885,100.0,273,0,0,1,273,1,273,0.0,567.0,273,1.0,<=>
4576,USA300HOU_RS05205,DQM91_RS04890,100.0,109,0,0,1,109,1,109,7.8e-79,223.0,109,1.0,<=>
4577,USA300HOU_RS05210,DQM91_RS04895,100.0,393,0,0,1,393,1,393,0.0,812.0,393,1.0,<=>
4579,USA300HOU_RS05215,DQM91_RS04900,100.0,336,0,0,1,336,1,336,0.0,679.0,336,1.0,<=>
4586,USA300HOU_RS05220,DQM91_RS04905,99.74,384,1,0,1,384,1,384,0.0,784.0,384,1.0,<=>
4592,USA300HOU_RS05225,DQM91_RS04910,100.0,336,0,0,1,336,1,336,0.0,665.0,336,1.0,<=>
4593,USA300HOU_RS05230,DQM91_RS04915,99.281,139,1,0,1,139,1,139,6.65e-96,269.0,139,1.0,<=>
4594,USA300HOU_RS05235,DQM91_RS04920,100.0,36,0,0,1,36,1,36,1.18e-21,73.9,36,1.0,<=>
4595,USA300HOU_RS05240,DQM91_RS04925,99.841,1256,2,0,1,1256,1,1256,0.0,2529.0,1256,1.0,<=>
4599,USA300HOU_RS05245,DQM91_RS04930,100.0,144,0,0,1,144,1,144,5.32e-108,300.0,144,1.0,<=>
4600,USA300HOU_RS05250,DQM91_RS04935,100.0,156,0,0,1,156,1,156,5.01e-118,326.0,156,1.0,<=>
4601,USA300HOU_RS05255,DQM91_RS04940,100.0,405,0,0,1,405,1,405,0.0,827.0,405,1.0,<=>
4604,USA300HOU_RS05260,DQM91_RS04945,100.0,397,0,0,1,397,1,397,0.0,801.0,397,1.0,<=>
4606,USA300HOU_RS05265,DQM91_RS04950,100.0,92,0,0,5,96,1,92,1.9899999999999998e-62,181.0,96,0.9583333333333334,<=>
4607,USA300HOU_RS05270,DQM91_RS04955,100.0,201,0,0,1,201,1,201,1.47e-149,409.0,201,1.0,<=>
4608,USA300HOU_RS05275,DQM91_RS04960,100.0,662,0,0,1,662,1,662,0.0,1345.0,662,1.0,<=>
4609,USA300HOU_RS05280,DQM91_RS04965,100.0,366,0,0,1,366,1,366,0.0,761.0,366,1.0,<=>
4610,USA300HOU_RS05285,DQM91_RS04970,100.0,40,0,0,1,40,1,40,4.4599999999999996e-23,77.8,40,1.0,<=>
4611,USA300HOU_RS05290,DQM91_RS04975,100.0,105,0,0,1,105,1,105,5.66e-73,208.0,105,1.0,<=>
4612,USA300HOU_RS05295,DQM91_RS04980,100.0,286,0,0,1,286,1,286,0.0,569.0,286,1.0,<=>
4614,USA300HOU_RS05300,DQM91_RS04985,100.0,154,0,0,1,154,7,160,2.41e-113,314.0,154,1.0,<=>
4615,USA300HOU_RS05305,DQM91_RS04990,100.0,374,0,0,1,374,1,374,0.0,777.0,374,1.0,<=>
4619,USA300HOU_RS05310,DQM91_RS04995,100.0,234,0,0,1,234,1,234,1e-173,473.0,234,1.0,<=>
4620,USA300HOU_RS05315,DQM91_RS05000,100.0,87,0,0,1,87,1,87,8.229999999999999e-61,176.0,87,1.0,<=>
4621,USA300HOU_RS05320,DQM91_RS05005,100.0,223,0,0,1,223,1,223,5.3699999999999995e-170,463.0,223,1.0,<=>
4622,USA300HOU_RS05325,DQM91_RS05010,100.0,729,0,0,1,729,1,729,0.0,1492.0,729,1.0,<=>
4623,USA300HOU_RS05330,DQM91_RS05015,100.0,494,0,0,1,494,1,494,0.0,1021.0,494,1.0,<=>
4625,USA300HOU_RS05335,DQM91_RS05020,100.0,342,0,0,1,342,1,342,0.0,697.0,342,1.0,<=>
4626,USA300HOU_RS05340,DQM91_RS05025,100.0,188,0,0,1,188,1,188,7.85e-141,386.0,188,1.0,<=>
4628,USA300HOU_RS05345,DQM91_RS05030,99.797,492,1,0,1,492,1,492,0.0,1014.0,492,1.0,<=>
4629,USA300HOU_RS05350,DQM91_RS05035,100.0,415,0,0,1,415,1,415,0.0,853.0,415,1.0,<=>
4631,USA300HOU_RS05355,DQM91_RS05040,100.0,268,0,0,1,268,1,268,0.0,535.0,268,1.0,<=>
4634,USA300HOU_RS05360,DQM91_RS05045,100.0,466,0,0,1,466,1,466,0.0,957.0,466,1.0,<=>
4745,USA300HOU_RS05365,DQM91_RS05050,100.0,191,0,0,1,191,1,191,2.54e-139,383.0,191,1.0,<=>
4746,USA300HOU_RS05375,DQM91_RS05060,100.0,44,0,0,1,44,1,44,2.51e-24,81.3,44,1.0,<=>
4747,USA300HOU_RS05380,DQM91_RS05065,100.0,431,0,0,1,431,1,431,0.0,862.0,431,1.0,<=>
4748,USA300HOU_RS05385,DQM91_RS05075,100.0,390,0,0,1,390,1,390,0.0,802.0,390,1.0,<=>
4749,USA300HOU_RS05390,DQM91_RS05080,100.0,180,0,0,1,180,1,180,7.639999999999999e-134,368.0,180,1.0,<=>
4750,USA300HOU_RS05395,DQM91_RS05085,100.0,88,0,0,1,88,1,88,3.55e-61,177.0,88,1.0,<=>
4751,USA300HOU_RS05400,DQM91_RS05090,100.0,572,0,0,1,572,1,572,0.0,1167.0,572,1.0,<=>
4752,USA300HOU_RS05405,DQM91_RS05095,100.0,77,0,0,1,77,1,77,2.6599999999999995e-54,159.0,77,1.0,<=>
4754,USA300HOU_RS05410,DQM91_RS05100,100.0,453,0,0,1,453,1,453,0.0,924.0,453,1.0,<=>
4755,USA300HOU_RS05415,DQM91_RS05105,100.0,339,0,0,1,339,1,339,0.0,672.0,339,1.0,<=>
4756,USA300HOU_RS05420,DQM91_RS05110,100.0,220,0,0,1,220,1,220,5.1600000000000005e-161,440.0,220,1.0,<=>
4757,USA300HOU_RS05430,DQM91_RS05115,100.0,565,0,0,1,565,1,565,0.0,1152.0,565,1.0,<=>
4760,USA300HOU_RS05435,DQM91_RS05120,100.0,72,0,0,1,72,1,72,2.56e-49,146.0,72,1.0,<=>
4761,USA300HOU_RS05440,DQM91_RS05125,100.0,40,0,0,1,40,1,40,5.7099999999999996e-24,79.7,40,1.0,<=>
4762,USA300HOU_RS05445,DQM91_RS05130,100.0,183,0,0,1,183,1,183,7.59e-137,376.0,183,1.0,<=>
4764,USA300HOU_RS05450,DQM91_RS05135,100.0,208,0,0,1,208,1,208,1.0200000000000001e-144,398.0,208,1.0,<=>
4765,USA300HOU_RS05455,DQM91_RS05140,100.0,370,0,0,1,370,1,370,0.0,762.0,370,1.0,<=>
4767,USA300HOU_RS05460,DQM91_RS05145,100.0,325,0,0,1,325,1,325,0.0,654.0,325,1.0,<=>
4769,USA300HOU_RS05465,DQM91_RS05150,99.767,430,1,0,1,430,1,430,0.0,872.0,430,1.0,<=>
4772,USA300HOU_RS05470,DQM91_RS05155,99.573,468,2,0,1,468,1,468,0.0,935.0,468,1.0,<=>
4780,USA300HOU_RS05475,DQM91_RS05160,100.0,91,0,0,1,91,1,91,2.49e-65,187.0,91,1.0,<=>
4781,USA300HOU_RS05480,DQM91_RS05165,100.0,179,0,0,1,179,1,179,7.74e-133,365.0,179,1.0,<=>
4784,USA300HOU_RS05485,DQM91_RS05170,100.0,364,0,0,1,364,1,364,0.0,740.0,364,1.0,<=>
4848,USA300HOU_RS05490,DQM91_RS05175,100.0,265,0,0,1,265,1,265,0.0,520.0,265,1.0,<=>
4853,USA300HOU_RS05495,DQM91_RS05180,100.0,269,0,0,1,269,1,269,0.0,534.0,269,1.0,<=>
4858,USA300HOU_RS05500,DQM91_RS05185,100.0,357,0,0,1,357,1,357,0.0,738.0,357,1.0,<=>
4859,USA300HOU_RS05505,DQM91_RS05190,100.0,339,0,0,1,339,1,339,0.0,693.0,339,1.0,<=>
4860,USA300HOU_RS05510,DQM91_RS05195,100.0,139,0,0,1,139,1,139,1.52e-98,275.0,139,1.0,<=>
4862,USA300HOU_RS05515,DQM91_RS05200,100.0,450,0,0,1,450,1,450,0.0,903.0,450,1.0,<=>
4863,USA300HOU_RS05520,DQM91_RS05205,100.0,204,0,0,1,204,1,204,1.46e-153,420.0,204,1.0,<=>
4864,USA300HOU_RS05525,DQM91_RS05210,100.0,275,0,0,1,275,1,275,0.0,565.0,275,1.0,<=>
4866,USA300HOU_RS05530,DQM91_RS05215,100.0,63,0,0,1,63,1,63,2.98e-41,125.0,63,1.0,<=>
4867,USA300HOU_RS05535,DQM91_RS05220,100.0,615,0,0,1,615,1,615,0.0,1254.0,615,1.0,<=>
4875,USA300HOU_RS05540,DQM91_RS05225,100.0,55,0,0,1,55,1,55,1.32e-37,115.0,55,1.0,<=>
4876,USA300HOU_RS05545,DQM91_RS05230,100.0,160,0,0,1,160,1,160,8.61e-120,331.0,160,1.0,<=>
4877,USA300HOU_RS05550,DQM91_RS05235,100.0,91,0,0,1,91,1,91,4.53e-63,182.0,91,1.0,<=>
4878,USA300HOU_RS05555,DQM91_RS05240,100.0,408,0,0,1,408,1,408,0.0,801.0,408,1.0,<=>
4880,USA300HOU_RS05560,DQM91_RS05245,99.913,1150,1,0,1,1150,1,1150,0.0,2370.0,1150,1.0,<=>
4885,USA300HOU_RS05565,DQM91_RS05250,99.67,303,1,0,54,356,1,303,0.0,613.0,356,0.851123595505618,<=>
4886,USA300HOU_RS05570,DQM91_RS05255,100.0,303,0,0,1,303,1,303,0.0,609.0,303,1.0,<=>
4887,USA300HOU_RS05575,DQM91_RS05260,100.0,153,0,0,1,153,1,153,3.57e-109,303.0,153,1.0,<=>
4888,USA300HOU_RS05585,DQM91_RS05270,100.0,345,0,0,1,345,1,345,0.0,707.0,345,1.0,<=>
4889,USA300HOU_RS05590,DQM91_RS05275,100.0,144,0,0,1,144,1,144,2.47e-108,300.0,144,1.0,<=>
4890,USA300HOU_RS05595,DQM91_RS05280,100.0,308,0,0,1,308,1,308,0.0,637.0,308,1.0,<=>
4894,USA300HOU_RS05600,DQM91_RS05285,100.0,84,0,0,1,84,1,84,5.5e-58,169.0,84,1.0,<=>
4895,USA300HOU_RS05605,DQM91_RS05290,100.0,129,0,0,1,129,1,129,3.07e-96,269.0,129,1.0,<=>
4896,USA300HOU_RS05610,DQM91_RS05295,100.0,180,0,0,1,180,1,180,1.24e-132,365.0,180,1.0,<=>
4897,USA300HOU_RS05615,DQM91_RS05300,100.0,160,0,0,1,160,1,160,1.54e-119,330.0,160,1.0,<=>
4898,USA300HOU_RS05620,DQM91_RS05305,100.0,379,0,0,1,379,1,379,0.0,780.0,379,1.0,<=>
4899,USA300HOU_RS05625,DQM91_RS05310,100.0,185,0,0,1,185,1,185,2.7099999999999998e-136,375.0,185,1.0,<=>
4900,USA300HOU_RS05635,DQM91_RS05320,100.0,57,0,0,1,57,1,57,5.9e-39,119.0,57,1.0,<=>
4901,USA300HOU_RS05640,DQM91_RS05325,100.0,645,0,0,1,645,1,645,0.0,1305.0,645,1.0,<=>
4907,USA300HOU_RS05645,DQM91_RS05330,100.0,350,0,0,1,350,1,350,0.0,706.0,350,1.0,<=>
4911,USA300HOU_RS05650,DQM91_RS05335,100.0,227,0,0,1,227,1,227,5.91e-167,456.0,227,1.0,<=>
4913,USA300HOU_RS05655,DQM91_RS05340,100.0,358,0,0,1,358,1,358,0.0,712.0,358,1.0,<=>
4914,USA300HOU_RS05660,DQM91_RS05345,100.0,292,0,0,1,292,1,292,0.0,597.0,292,1.0,<=>
4927,USA300HOU_RS05670,DQM91_RS05360,100.0,244,0,0,1,244,1,244,0.0,499.0,244,1.0,<=>
4928,USA300HOU_RS05675,DQM91_RS05365,100.0,107,0,0,1,107,1,107,1.77e-78,222.0,107,1.0,<=>
4931,USA300HOU_RS05680,DQM91_RS05370,100.0,35,0,0,1,35,1,35,5.2400000000000006e-21,72.0,35,1.0,<=>
4932,USA300HOU_RS05685,DQM91_RS05375,100.0,246,0,0,1,246,1,246,0.0,501.0,246,1.0,<=>
4934,USA300HOU_RS05690,DQM91_RS05380,100.0,352,0,0,1,352,1,352,0.0,733.0,352,1.0,<=>
4935,USA300HOU_RS05695,DQM91_RS05385,99.875,800,1,0,1,800,1,800,0.0,1631.0,800,1.0,<=>
4937,USA300HOU_RS05700,DQM91_RS05395,100.0,312,0,0,1,312,1,312,0.0,644.0,312,1.0,<=>
4939,USA300HOU_RS05710,DQM91_RS05405,100.0,173,0,0,1,173,1,173,3.97e-123,340.0,173,1.0,<=>
4940,USA300HOU_RS05715,DQM91_RS05410,100.0,570,0,0,1,570,1,570,0.0,1169.0,570,1.0,<=>
4941,USA300HOU_RS05720,DQM91_RS05415,100.0,782,0,0,1,782,1,782,0.0,1594.0,782,1.0,<=>
4944,USA300HOU_RS05725,DQM91_RS05420,100.0,104,0,0,1,104,1,104,6.669999999999999e-74,210.0,104,1.0,<=>
4948,USA300HOU_RS05730,DQM91_RS05425,100.0,31,0,0,1,31,1,31,9.56e-18,63.5,31,1.0,<=>
4949,USA300HOU_RS05735,DQM91_RS05430,100.0,593,0,0,1,593,1,593,0.0,1224.0,593,1.0,<=>
4950,USA300HOU_RS05740,DQM91_RS05435,100.0,204,0,0,1,204,1,204,1.94e-149,409.0,204,1.0,<=>
4951,USA300HOU_RS05745,DQM91_RS05440,100.0,588,0,0,1,588,1,588,0.0,1221.0,588,1.0,<=>
4952,USA300HOU_RS05750,DQM91_RS05445,100.0,271,0,0,1,271,1,271,0.0,568.0,271,1.0,<=>
4954,USA300HOU_RS05755,DQM91_RS05450,100.0,266,0,0,1,266,1,266,0.0,551.0,266,1.0,<=>
4955,USA300HOU_RS05760,DQM91_RS05455,99.487,195,1,0,1,195,1,195,5.55e-144,395.0,195,1.0,<=>
4956,USA300HOU_RS05765,DQM91_RS05460,100.0,167,0,0,1,167,1,167,7.31e-127,349.0,167,1.0,<=>
4957,USA300HOU_RS05770,DQM91_RS05465,100.0,55,0,0,1,55,1,55,9.65e-34,105.0,55,1.0,<=>
4958,USA300HOU_RS05775,DQM91_RS05470,100.0,109,0,0,1,109,1,109,1.45e-76,218.0,109,1.0,<=>
4960,USA300HOU_RS05780,DQM91_RS05475,100.0,30,0,0,1,30,1,30,3.26e-17,62.4,30,1.0,<=>
4961,USA300HOU_RS05785,DQM91_RS05480,100.0,133,0,0,1,133,1,133,2.7399999999999997e-95,267.0,133,1.0,<=>
4963,USA300HOU_RS05790,DQM91_RS05485,100.0,168,0,0,1,168,1,168,2.3300000000000002e-116,323.0,168,1.0,<=>
4964,USA300HOU_RS05795,DQM91_RS05490,100.0,165,0,0,1,165,1,165,1.26e-122,338.0,165,1.0,<=>
4970,USA300HOU_RS05800,DQM91_RS05495,100.0,116,0,0,1,116,1,116,6.429999999999999e-82,231.0,116,1.0,<=>
4973,USA300HOU_RS05810,DQM91_RS05505,100.0,61,0,0,1,61,1,61,9.79e-41,123.0,61,1.0,<=>
4976,USA300HOU_RS05820,DQM91_RS05515,100.0,77,0,0,1,77,1,77,2.08e-52,154.0,77,1.0,<=>
4977,USA300HOU_RS05825,DQM91_RS05520,100.0,319,0,0,1,319,1,319,0.0,655.0,319,1.0,<=>
4985,USA300HOU_RS05830,DQM91_RS05525,100.0,48,0,0,1,48,1,48,6.07e-29,93.2,48,1.0,<=>
4986,USA300HOU_RS05835,DQM91_RS05530,100.0,74,0,0,1,74,1,74,3.64e-51,150.0,74,1.0,<=>
4993,USA300HOU_RS05845,DQM91_RS05535,100.0,238,0,0,1,238,1,238,2.83e-178,485.0,238,1.0,<=>
5003,USA300HOU_RS05850,DQM91_RS05540,100.0,241,0,0,1,241,1,241,1.4200000000000002e-179,489.0,241,1.0,<=>
5016,USA300HOU_RS05855,DQM91_RS05545,100.0,241,0,0,1,241,1,241,0.0,492.0,241,1.0,<=>
5030,USA300HOU_RS05860,DQM91_RS05550,100.0,333,0,0,1,333,1,333,0.0,696.0,333,1.0,<=>
5033,USA300HOU_RS05865,DQM91_RS05555,100.0,310,0,0,1,310,1,310,0.0,625.0,310,1.0,<=>
5035,USA300HOU_RS05870,DQM91_RS05560,100.0,496,0,0,1,496,23,518,0.0,994.0,496,1.0,<=>
5036,USA300HOU_RS05875,DQM91_RS05565,100.0,75,0,0,1,75,1,75,6.15e-53,155.0,75,1.0,<=>
5037,USA300HOU_RS05880,DQM91_RS05570,99.683,315,1,0,1,315,1,315,0.0,618.0,315,1.0,<=>
5038,USA300HOU_RS05885,DQM91_RS05575,100.0,62,0,0,1,62,1,62,9.889999999999999e-42,126.0,62,1.0,<=>
5044,USA300HOU_RS05895,DQM91_RS05585,100.0,44,0,0,1,44,1,44,5.48e-26,85.1,44,1.0,<=>
5046,USA300HOU_RS05900,DQM91_RS05590,100.0,44,0,0,1,44,1,44,9.970000000000001e-27,87.0,44,1.0,<=>
5048,USA300HOU_RS05905,DQM91_RS05595,100.0,231,0,0,1,231,1,231,1.8399999999999998e-176,480.0,231,1.0,<=>
5051,USA300HOU_RS05910,DQM91_RS05600,100.0,146,0,0,1,146,1,146,9.92e-108,299.0,146,1.0,<=>
5052,USA300HOU_RS05920,DQM91_RS05610,100.0,143,0,0,1,143,1,143,2.0599999999999998e-106,296.0,143,1.0,<=>
5053,USA300HOU_RS05925,DQM91_RS05615,100.0,311,0,0,1,311,1,311,0.0,641.0,311,1.0,<=>
5054,USA300HOU_RS05930,DQM91_RS05620,100.0,133,0,0,1,133,1,133,1.13e-94,265.0,133,1.0,<=>
5055,USA300HOU_RS05935,DQM91_RS05625,100.0,744,0,0,1,744,1,744,0.0,1522.0,744,1.0,<=>
5058,USA300HOU_RS05940,DQM91_RS05630,100.0,321,0,0,1,321,1,321,0.0,625.0,321,1.0,<=>
5060,USA300HOU_RS05945,DQM91_RS05635,100.0,449,0,0,1,449,1,449,0.0,921.0,449,1.0,<=>
5064,USA300HOU_RS05950,DQM91_RS05640,100.0,439,0,0,1,439,1,439,0.0,882.0,439,1.0,<=>
5065,USA300HOU_RS05955,DQM91_RS05645,100.0,470,0,0,1,470,1,470,0.0,944.0,470,1.0,<=>
5066,USA300HOU_RS05960,DQM91_RS05650,100.0,390,0,0,1,390,1,390,0.0,779.0,390,1.0,<=>
5067,USA300HOU_RS05965,DQM91_RS05655,99.58,238,1,0,1,238,26,263,0.0,498.0,238,1.0,<=>
5068,USA300HOU_RS05970,DQM91_RS05660,100.0,222,0,0,1,222,1,222,6.95e-167,455.0,222,1.0,<=>
5069,USA300HOU_RS05975,DQM91_RS05665,100.0,187,0,0,1,187,1,187,1.48e-141,388.0,187,1.0,<=>
5070,USA300HOU_RS05980,DQM91_RS05670,100.0,96,0,0,1,96,1,96,2.22e-64,186.0,96,1.0,<=>
5071,USA300HOU_RS05985,DQM91_RS05675,99.614,259,1,0,10,268,1,259,0.0,533.0,268,0.9664179104477612,<=>
5072,USA300HOU_RS05990,DQM91_RS05680,100.0,205,0,0,1,205,1,205,5.35e-152,416.0,205,1.0,<=>
5073,USA300HOU_RS05995,DQM91_RS05685,100.0,917,0,0,1,917,1,917,0.0,1908.0,917,1.0,<=>
5078,USA300HOU_RS06000,DQM91_RS05690,100.0,265,0,0,1,265,1,265,0.0,543.0,265,1.0,<=>
5080,USA300HOU_RS06010,DQM91_RS05705,100.0,163,0,0,1,163,1,163,5.8399999999999995e-115,319.0,163,1.0,<=>
5081,USA300HOU_RS06015,DQM91_RS05710,99.672,305,1,0,1,305,1,305,0.0,624.0,305,1.0,<=>
5085,USA300HOU_RS06020,DQM91_RS05715,100.0,175,0,0,1,175,1,175,1.26e-125,347.0,175,1.0,<=>
5086,USA300HOU_RS06025,DQM91_RS05720,100.0,435,0,0,1,435,1,435,0.0,847.0,435,1.0,<=>
5088,USA300HOU_RS06030,DQM91_RS05725,100.0,293,0,0,1,293,1,293,0.0,611.0,293,1.0,<=>
5091,USA300HOU_RS06035,DQM91_RS05730,100.0,424,0,0,1,424,1,424,0.0,874.0,424,1.0,<=>
5093,USA300HOU_RS06040,DQM91_RS05735,100.0,366,0,0,1,366,1,366,0.0,756.0,366,1.0,<=>
5097,USA300HOU_RS06045,DQM91_RS05740,100.0,1057,0,0,1,1057,1,1057,0.0,2167.0,1057,1.0,<=>
5105,USA300HOU_RS06050,DQM91_RS05745,100.0,230,0,0,1,230,1,230,2.5999999999999998e-174,474.0,230,1.0,<=>
5106,USA300HOU_RS06055,DQM91_RS05750,100.0,203,0,0,1,203,1,203,1.0899999999999999e-150,412.0,203,1.0,<=>
5107,USA300HOU_RS06060,DQM91_RS05755,98.571,70,1,0,1,70,1,70,3.14e-45,135.0,70,1.0,<=>
5108,USA300HOU_RS06065,DQM91_RS05760,100.0,133,0,0,1,133,1,133,4.51e-98,274.0,133,1.0,<=>
5109,USA300HOU_RS06070,DQM91_RS05765,99.646,565,2,0,1,565,1,565,0.0,1162.0,565,1.0,<=>
5110,USA300HOU_RS06075,DQM91_RS05770,100.0,207,0,0,1,207,1,207,3.71e-154,422.0,207,1.0,<=>
5111,USA300HOU_RS06080,DQM91_RS05775,100.0,72,0,0,1,72,1,72,4.92e-50,147.0,72,1.0,<=>
5112,USA300HOU_RS06085,DQM91_RS05780,100.0,399,0,0,1,399,1,399,0.0,824.0,399,1.0,<=>
5114,USA300HOU_RS06090,DQM91_RS05785,100.0,802,0,0,1,802,1,802,0.0,1661.0,802,1.0,<=>
5119,USA300HOU_RS06095,DQM91_RS05790,100.0,317,0,0,1,317,1,317,0.0,637.0,317,1.0,<=>
5122,USA300HOU_RS06105,DQM91_RS05800,100.0,162,0,0,1,162,1,162,4.75e-120,332.0,162,1.0,<=>
5124,USA300HOU_RS06110,DQM91_RS05805,100.0,311,0,0,1,311,1,311,0.0,633.0,311,1.0,<=>
5126,USA300HOU_RS06115,DQM91_RS05810,99.77,435,1,0,1,435,1,435,0.0,904.0,435,1.0,<=>
5128,USA300HOU_RS06120,DQM91_RS05815,100.0,364,0,0,1,364,1,364,0.0,756.0,364,1.0,<=>
5129,USA300HOU_RS06125,DQM91_RS05820,100.0,247,0,0,1,247,1,247,0.0,513.0,247,1.0,<=>
5130,USA300HOU_RS06130,DQM91_RS05825,100.0,664,0,0,1,664,1,664,0.0,1342.0,664,1.0,<=>
5131,USA300HOU_RS06135,DQM91_RS05830,100.0,291,0,0,1,291,1,291,0.0,598.0,291,1.0,<=>
5132,USA300HOU_RS06140,DQM91_RS05835,100.0,214,0,0,1,214,1,214,5.7e-160,437.0,214,1.0,<=>
5133,USA300HOU_RS06145,DQM91_RS05840,100.0,213,0,0,1,213,1,213,6.57e-160,437.0,213,1.0,<=>
5134,USA300HOU_RS06150,DQM91_RS05845,100.0,62,0,0,1,62,1,62,5.859999999999999e-41,124.0,62,1.0,<=>
5135,USA300HOU_RS06155,DQM91_RS05850,100.0,124,0,0,1,124,1,124,9.690000000000001e-85,239.0,124,1.0,<=>
5137,USA300HOU_RS06160,DQM91_RS05855,100.0,548,0,0,1,548,1,548,0.0,1119.0,548,1.0,<=>
5138,USA300HOU_RS06165,DQM91_RS05860,99.854,686,1,0,1,686,1,686,0.0,1418.0,686,1.0,<=>
5146,USA300HOU_RS06170,DQM91_RS05865,100.0,190,0,0,1,190,1,190,3.7599999999999996e-142,390.0,190,1.0,<=>
5147,USA300HOU_RS06175,DQM91_RS05870,100.0,328,0,0,1,328,1,328,0.0,664.0,328,1.0,<=>
5148,USA300HOU_RS06180,DQM91_RS05875,100.0,308,0,0,1,308,1,308,0.0,631.0,308,1.0,<=>
5149,USA300HOU_RS06185,DQM91_RS05880,100.0,244,0,0,1,244,1,244,0.0,494.0,244,1.0,<=>
5155,USA300HOU_RS06195,DQM91_RS05890,100.0,77,0,0,1,77,1,77,2.86e-49,146.0,77,1.0,<=>
5156,USA300HOU_RS06200,DQM91_RS05895,100.0,243,0,0,1,243,1,243,0.0,502.0,243,1.0,<=>
5157,USA300HOU_RS06205,DQM91_RS05900,100.0,1188,0,0,1,1188,1,1188,0.0,2399.0,1188,1.0,<=>
5161,USA300HOU_RS06210,DQM91_RS05905,100.0,416,0,0,1,416,1,416,0.0,847.0,416,1.0,<=>
5163,USA300HOU_RS06215,DQM91_RS05910,100.0,110,0,0,1,110,1,110,3.5500000000000005e-77,219.0,110,1.0,<=>
5164,USA300HOU_RS06220,DQM91_RS05915,100.0,455,0,0,1,455,1,455,0.0,915.0,455,1.0,<=>
5166,USA300HOU_RS06225,DQM91_RS05920,100.0,91,0,0,1,91,1,91,3.9e-65,187.0,91,1.0,<=>
5167,USA300HOU_RS06230,DQM91_RS05925,100.0,167,0,0,1,167,1,167,3.43e-122,337.0,167,1.0,<=>
5168,USA300HOU_RS06235,DQM91_RS05930,100.0,245,0,0,1,245,1,245,0.0,511.0,245,1.0,<=>
5169,USA300HOU_RS06240,DQM91_RS05935,100.0,116,0,0,1,116,1,116,6.900000000000001e-80,226.0,116,1.0,<=>
5170,USA300HOU_RS06250,DQM91_RS05940,100.0,868,0,0,1,868,1,868,0.0,1764.0,868,1.0,<=>
5171,USA300HOU_RS06255,DQM91_RS05945,100.0,294,0,0,1,294,1,294,0.0,598.0,294,1.0,<=>
5179,USA300HOU_RS06260,DQM91_RS05950,100.0,255,0,0,1,255,1,255,0.0,525.0,255,1.0,<=>
5181,USA300HOU_RS06265,DQM91_RS05955,100.0,388,0,0,1,388,1,388,0.0,776.0,388,1.0,<=>
5182,USA300HOU_RS06270,DQM91_RS05960,100.0,302,0,0,1,302,1,302,0.0,607.0,302,1.0,<=>
5183,USA300HOU_RS06275,DQM91_RS05965,100.0,372,0,0,1,372,1,372,0.0,758.0,372,1.0,<=>
5193,USA300HOU_RS06280,DQM91_RS05970,100.0,414,0,0,1,414,1,414,0.0,849.0,414,1.0,<=>
5198,USA300HOU_RS06285,DQM91_RS05975,99.593,246,1,0,1,246,45,290,0.0,502.0,246,1.0,<=>
5199,USA300HOU_RS06290,DQM91_RS05980,100.0,691,0,0,1,691,1,691,0.0,1429.0,691,1.0,<=>
5201,USA300HOU_RS06295,DQM91_RS05985,100.0,435,0,0,1,435,1,435,0.0,898.0,435,1.0,<=>
5203,USA300HOU_RS06300,DQM91_RS05990,100.0,298,0,0,1,298,1,298,0.0,618.0,298,1.0,<=>
5209,USA300HOU_RS06305,DQM91_RS05995,100.0,181,0,0,1,181,1,181,1.4699999999999998e-134,370.0,181,1.0,<=>
